,location,cultivar,density,nitrogen,harvest,Mean_CWAD,SD_CWAD,SD_GWAD,Mean_GWAD,planting,avg_planting_to_harvest
3746,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,417.4761905,112.0725743,0,0,03/15/2024,43.95238095
3747,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,415.3333333,98.39020954,0,0,04/01/2024,40.04761905
3748,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,372.1428571,87.44500312,0,0,04/15/2024,38.23809524
3749,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,383.3333333,147.7184258,0,0,05/01/2024,37.61904762
3750,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,535.9,184.0088385,0,0,05/15/2024,41.65
3751,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,591.047619,259.9852835,0,0,06/01/2024,45.76190476
3752,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,564.2380952,204.6570069,0,0,06/15/2024,44.28571429
3753,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,370.5238095,99.77505653,0,0,06/30/2024,40.28571429
3754,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1929.428571,365.9481618,142.1258162,575.3809524,03/01/2024,94.61904762
3755,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1915.809524,357.2192071,144.74758,602.1904762,03/15/2024,91.47619048
3756,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1909.619048,353.964331,140.8115424,581.0952381,04/01/2024,87.38095238
3757,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1758.52381,348.6262496,131.3408869,508.8571429,04/15/2024,85.38095238
3758,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1639,544.6728376,168.8260446,450.6666667,05/01/2024,84
3759,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1547.15,398.6395648,130.2097094,381.6,05/15/2024,83.95
3760,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1288.666667,476.2589982,139.8386996,328.8095238,06/01/2024,84.95238095
3761,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1367.285714,394.9007651,116.4067377,356.1428571,06/15/2024,85.28571429
3762,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1220.666667,296.8948186,81.92856935,321.0952381,06/30/2024,84.52380952
3763,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,222.4285714,54.48446699,0,0,03/01/2024,41.95238095
3764,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,228.2857143,60.35573118,0,0,03/15/2024,39.42857143
3765,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,231.6190476,54.28947982,0,0,04/01/2024,36.04761905
3766,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,217.6190476,49.78601831,0,0,04/15/2024,34.28571429
3767,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,200.3333333,70.62247046,0,0,05/01/2024,32.71428571
3768,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,192.2,58.75605232,0,0,05/15/2024,32.6
3769,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,154.2380952,69.75163422,0,0,06/01/2024,33.57142857
3770,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,174.3333333,78.13279294,0,0,06/15/2024,33.76190476
3771,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,153.9047619,45.74374795,0,0,06/30/2024,33.23809524
3772,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,3071.714286,433.1138583,99.48060352,556.7619048,03/01/2024,130.2380952
3773,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,3108.52381,400.3035872,86.29627813,548.952381,03/15/2024,127.5714286
3774,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,3192.333333,340.0043137,60.99121717,520.8571429,04/01/2024,124.9047619
3775,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,3065.714286,308.6221222,42.26852933,504.1428571,04/15/2024,123.5238095
3776,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2852.571429,296.7353318,57.14672011,463.047619,05/01/2024,123.2857143
3777,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2521.95,334.2966654,52.04603226,420.5,05/15/2024,127.55
3778,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2386.190476,294.0732254,42.83756696,396.4285714,06/01/2024,131.1428571
3779,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2401.714286,260.5102959,31.5279921,394.7142857,06/15/2024,129.5714286
3780,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2403.238095,309.2110775,37.82767946,414.6666667,06/30/2024,125.4761905
3781,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,717,160.9092912,0,0,03/01/2024,46.66666667
3782,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,743.4285714,183.8185441,0,0,03/15/2024,43.95238095
3783,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,737.952381,162.6030369,0,0,04/01/2024,40.04761905
3784,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,669.5238095,145.4955735,0,0,04/15/2024,38.23809524
3785,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,691.0952381,228.0725553,0,0,05/01/2024,37.61904762
3786,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,879.8,266.3360758,0,0,05/15/2024,41.65
3787,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,956,363.3715729,0,0,06/01/2024,45.76190476
3788,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,913.2857143,273.9923617,0,0,06/15/2024,44.28571429
3789,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,646.4285714,150.9905863,0,0,06/30/2024,40.28571429
3790,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2505.952381,358.3598019,155.7940643,837.7619048,03/01/2024,94.61904762
3791,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2531.142857,366.9156968,135.059211,833.0952381,03/15/2024,91.47619048
3792,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2514.666667,314.3748294,144.6120096,794.3333333,04/01/2024,87.38095238
3793,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2415.857143,329.6853478,150.8681228,736.9047619,04/15/2024,85.38095238
3794,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2235.47619,463.3186397,168.3474016,671.6190476,05/01/2024,84
3795,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2063.2,439.1328297,174.4555742,563.3,05/15/2024,83.95
3796,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1791.238095,466.0865697,165.0707785,494.1904762,06/01/2024,84.95238095
3797,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1880.666667,391.2162232,123.1131497,532.047619,06/15/2024,85.28571429
3798,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1773.619048,314.5468926,102.2568428,500.1904762,06/30/2024,84.52380952
3799,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,416.6190476,97.49742365,0,0,03/01/2024,41.95238095
3800,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,428.2857143,107.7572006,0,0,03/15/2024,39.42857143
3801,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,436.2857143,98.2935109,0,0,04/01/2024,36.04761905
3802,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,409.8095238,90.5232672,0,0,04/15/2024,34.28571429
3803,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,381,120.581093,0,0,05/01/2024,32.71428571
3804,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,359.25,105.3289959,0,0,05/15/2024,32.6
3805,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,291.4285714,128.1025259,0,0,06/01/2024,33.57142857
3806,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,326.2857143,138.4608764,0,0,06/15/2024,33.76190476
3807,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),56 Kg/ha (50 LB/acre),Flowering,292.2380952,83.63247262,0,0,06/30/2024,33.23809524
3808,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6122.238095,996.973365,183.1418264,817.8571429,03/01/2024,130.3333333
3809,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6389.047619,885.0379357,191.3868558,861.8571429,03/15/2024,127.5238095
3810,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6926.761905,854.4328473,168.2581775,907.7142857,04/01/2024,124.6666667
3811,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6895.047619,719.4261933,151.4214239,891.952381,04/15/2024,123.3333333
3812,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6668.857143,967.6338815,201.6032289,919.4761905,05/01/2024,123.1428571
3813,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6673.6,878.6116081,142.545976,978.75,05/15/2024,127.2
3814,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6430.809524,907.4588486,183.0664724,938.3333333,06/01/2024,130.7142857
3815,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6321.428571,761.374584,173.8818291,966.2380952,06/15/2024,129.2380952
3816,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,5851,662.3571544,144.8937213,926.9047619,06/30/2024,125.1904762
3817,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,468.5714286,99.99428555,0,0,03/01/2024,46.66666667
3818,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,509.6666667,121.357461,0,0,03/15/2024,43.95238095
3819,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,590.1904762,113.3501738,0,0,04/01/2024,40.04761905
3820,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,567.2857143,95.99851189,0,0,04/15/2024,38.23809524
3821,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,600.8095238,185.6129357,0,0,05/01/2024,37.61904762
3822,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,946.7,268.6727808,0,0,05/15/2024,41.65
3823,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,1114.52381,462.173952,0,0,06/01/2024,45.76190476
3824,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,1015.142857,372.4504377,0,0,06/15/2024,44.28571429
3825,Apopka (MREC),IH Williams,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,692.6190476,178.7326149,0,0,06/30/2024,40.28571429
3826,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2362.428571,468.5442958,150.9383665,670.7619048,03/01/2024,94.61904762
3827,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2472.714286,529.236917,164.9436267,726,03/15/2024,91.47619048
3828,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2686.428571,459.8555829,177.7218265,794.047619,04/01/2024,87.38095238
3829,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2643.619048,488.8690496,172.5041752,745.0952381,04/15/2024,85.38095238
3830,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2591.380952,797.2265974,226.1168472,672.8571429,05/01/2024,84
3831,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2680.4,642.182004,178.8382024,675.55,05/15/2024,83.95
3832,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2382.761905,919.359065,256.0817485,619.5238095,06/01/2024,84.95238095
3833,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2390.761905,742.4186087,199.8376603,636.0952381,06/15/2024,85.28571429
3834,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,2195.952381,517.260812,140.1868821,579.8095238,06/30/2024,84.52380952
3835,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,249.8571429,55.30034875,0,0,03/01/2024,41.95238095
3836,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,266.4761905,63.44337558,0,0,03/15/2024,39.42857143
3837,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,313.5714286,63.27445885,0,0,04/01/2024,36.04761905
3838,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,315.2380952,46.42295204,0,0,04/15/2024,34.28571429
3839,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,299.952381,94.01993203,0,0,05/01/2024,32.71428571
3840,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,302.95,83.72478411,0,0,05/15/2024,32.6
3841,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,277.0952381,121.4520089,0,0,06/01/2024,33.57142857
3842,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,294.7142857,121.2893824,0,0,06/15/2024,33.76190476
3843,Apopka (MREC),NWG 2730,40/m2 (3.7/sqft),224 Kg/ha (200 LB/acre),Flowering,274.5714286,78.39169052,0,0,06/30/2024,33.23809524
3844,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6336.571429,1284.286478,280.5275897,932.1428571,03/01/2024,128.9047619
3845,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6654.809524,1161.01833,269.0771884,974.3333333,03/15/2024,126.1904762
3846,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7454.238095,920.0603733,215.2699413,1036.380952,04/01/2024,124.0952381
3847,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7459,628.4490433,157.0743682,1045.571429,04/15/2024,122.9047619
3848,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7298.380952,706.5659542,174.2981982,1062.47619,05/01/2024,122.8095238
3849,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7167.45,800.4210389,121.7448907,1061.15,05/15/2024,127.05
3850,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6908,872.2140792,159.1894798,996.7619048,06/01/2024,130.5238095
3851,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6831.142857,738.9648358,163.6881181,1038,06/15/2024,128.952381
3852,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6447.761905,585.4781725,138.0910328,1056.333333,06/30/2024,124.8571429
3853,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,836.047619,164.2621308,0,0,03/01/2024,46.66666667
3854,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,902.3809524,195.2581563,0,0,03/15/2024,43.95238095
3855,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,1030.142857,179.8525189,0,0,04/01/2024,40.04761905
3856,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,992.0952381,154.1700051,0,0,04/15/2024,38.23809524
3857,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,1039.619048,280.4067539,0,0,05/01/2024,37.61904762
3858,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,1520,378.4368125,0,0,05/15/2024,41.65
3859,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,1712.047619,605.5410371,0,0,06/01/2024,45.76190476
3860,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,1594.190476,487.5736477,0,0,06/15/2024,44.28571429
3861,Apopka (MREC),IH Williams,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,1161,259.2467936,0,0,06/30/2024,40.28571429
3862,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3646.761905,618.2705641,227.3672088,1093.952381,03/01/2024,94.61904762
3863,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3763.809524,637.4750677,226.4905969,1161.761905,03/15/2024,91.42857143
3864,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,4026.809524,504.9478804,249.8481348,1254.761905,04/01/2024,87.33333333
3865,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3994.095238,587.7843911,249.7873762,1191.666667,04/15/2024,85.38095238
3866,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3985.095238,878.2012813,291.1546799,1075.380952,05/01/2024,84
3867,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,4026.05,803.3070118,250.4673526,1053,05/15/2024,83.95
3868,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3565.619048,1092.80888,345.6370171,968.3809524,06/01/2024,84.95238095
3869,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3594.095238,873.9235038,254.6723385,1005,06/15/2024,85.28571429
3870,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,3384.333333,620.4353579,186.9911508,908.0952381,06/30/2024,84.52380952
3871,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,467.6666667,99.10415397,0,0,03/01/2024,41.95238095
3872,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,498.6666667,112.728139,0,0,03/15/2024,39.42857143
3873,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,581.6666667,111.2930067,0,0,04/01/2024,36.04761905
3874,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,585.6666667,81.80912745,0,0,04/15/2024,34.28571429
3875,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,561.2857143,153.4298351,0,0,05/01/2024,32.71428571
3876,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,559.4,148.1178052,0,0,05/15/2024,32.6
3877,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,508.4761905,211.3344787,0,0,06/01/2024,33.57142857
3878,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,540.5238095,209.6825265,0,0,06/15/2024,33.76190476
3879,Apopka (MREC),NWG 2730,80/m2 (7.4/sqft),224 Kg/ha (200 LB/acre),Flowering,506.1428571,135.8621676,0,0,06/30/2024,33.23809524
3880,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6599.714286,1369.185091,312.7480349,964.6666667,03/01/2024,127.2380952
3881,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6932.333333,1298.441309,351.937278,1002.380952,03/15/2024,124.8571429
3882,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7763.047619,987.9431905,268.4830756,1103.47619,04/01/2024,123.2857143
3883,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7937.190476,585.9605464,157.4597152,1142.190476,04/15/2024,122.5714286
3884,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7825,536.9378921,141.1685079,1147.047619,05/01/2024,122.7142857
3885,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7600.65,673.7260317,115.868017,1094.35,05/15/2024,126.95
3886,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7301.047619,827.9728544,124.3495074,1021,06/01/2024,130.4285714
3887,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,7238.761905,717.3501171,157.4313456,1043.142857,06/15/2024,128.8571429
3888,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,6920.47619,560.5942935,131.3309886,1119.857143,06/30/2024,124.6666667
3889,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Flowering,1384.857143,240.6414939,0,0,03/01/2024,46.66666667
3890,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Flowering,1468.952381,277.684799,0,0,03/15/2024,43.95238095
3891,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Flowering,1643.380952,240.0367631,0,0,04/01/2024,40.04761905
3892,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Flowering,1591.047619,210.7041709,0,0,04/15/2024,38.23809524
3893,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Flowering,1643,385.8537288,0,0,05/01/2024,37.61904762
3894,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Flowering,2229.3,472.7643343,0,0,05/15/2024,41.65
3895,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Flowering,2407.47619,705.0503258,0,0,06/01/2024,45.76190476
3896,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Flowering,2280.333333,553.1387108,0,0,06/15/2024,44.28571429
3897,Apopka (MREC),IH Williams,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Flowering,1781.047619,332.4667617,0,0,06/30/2024,40.28571429
3898,Apopka (MREC),NWG 2730,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,4710.380952,698.9654123,279.6293806,1555.761905,03/01/2024,94.28571429
3899,Apopka (MREC),NWG 2730,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,4765.380952,695.1002429,259.3333578,1575.904762,03/15/2024,90.9047619
3900,Apopka (MREC),NWG 2730,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,5164.190476,634.1271654,286.4584571,1633.619048,04/01/2024,86.9047619
3901,Apopka (MREC),NWG 2730,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,5242.238095,546.5311432,302.1042709,1621.761905,04/15/2024,85.14285714
3902,Apopka (MREC),NWG 2730,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,5321.238095,846.7931805,335.4585845,1489.809524,05/01/2024,83.95238095
3903,Apopka (MREC),NWG 2730,160/m2 (14.8/sqft),224 Kg/ha (200 LB/acre),Grain Maturity,5266.5,786.4498177,297.1870756,1449.5,05/15/2024,83.95
