TRNO,DATE,CHTD,CWID,SWAD,LWAD,GWAD,CWAD,L#SD,G#AD,P#AD,GSTD,PWAD,RDPD,RWAD,FLWAD,Date,non_missing_biomass,non_missing_structure,row_type,experiment,LAID
3,2022-06-07T00:00:00Z,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-07T00:00:00Z,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-07,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,0,1,standing_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,NA,NA,NA,NA,NA,129.2,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,1,0,harvest_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,NA,NA,NA,NA,NA,305.2,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,1,0,harvest_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,NA,NA,NA,NA,NA,200.6,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,1,0,harvest_only,UFCI2201,NA
3,2022-06-21T00:00:00Z,NA,NA,NA,NA,NA,125.9,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21,1,0,harvest_only,UFCI2201,NA
3,2022-06-24T00:00:00Z,NA,NA,102,116,NA,218,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,3,0,harvest_only,UFCI2201,NA
3,2022-06-24T00:00:00Z,NA,NA,176,216,NA,392,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,3,0,harvest_only,UFCI2201,NA
3,2022-06-24T00:00:00Z,NA,NA,164,168,NA,332,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,3,0,harvest_only,UFCI2201,NA
3,2022-06-24T00:00:00Z,NA,NA,224,240,NA,464,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,3,0,harvest_only,UFCI2201,NA
3,2022-06-24T00:00:00Z,NA,NA,56,128,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,3,0,harvest_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-05T00:00:00Z,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-05,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,0,1,standing_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,NA,NA,235.4,205.3,NA,440.7,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,3,0,harvest_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,NA,NA,404.7,215.8,NA,620.5,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,3,0,harvest_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,NA,NA,83.2,119.2,NA,202.4,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,3,0,harvest_only,UFCI2201,NA
3,2022-07-21T00:00:00Z,NA,NA,202.4,123.2,NA,325.6,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-21,3,0,harvest_only,UFCI2201,NA
3,2022-07-28T00:00:00Z,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-28,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
3,2022-08-04T00:00:00Z,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
